256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
256	256	72
